Frequency Band,dB Value
Band 64,-96.8125
Band 65,-90.734375
Band 66,-93.2890625
Band 67,-87.65625
Band 68,-93.234375
Band 69,-94.25
Band 70,-90.0546875
Band 71,-83.3828125
Band 72,-87.921875
Band 73,-84.296875
Band 74,-87.484375
Band 75,-86.953125
Band 76,-94.2421875
Band 77,-94.1875
Band 78,-95.984375
Band 79,-93.3671875
Band 80,-93.234375
Band 81,-87.3984375
Band 82,-90.640625
Band 83,-83.609375
Band 84,-87.8515625
Band 85,-87.96875
Band 86,-91.46875
Band 87,-94.078125
Band 88,-88.4921875
Band 89,-89.6953125
Band 90,-91.5859375
Band 91,-93.4140625
Band 92,-98.328125
Band 93,-103.5
Band 94,-107.0703125
Band 95,-113.1484375
Band 96,-113.484375
Band 97,-115.625
Band 98,-113.6484375
Band 99,-112.3984375
Band 100,-111.65625
Band 101,-112.7421875
Band 102,-112.7890625
/meters,b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\xde\x85\xce\x8e\xea\x844\x8c.\x91\x0e\x9c\x88\x9b\xde\xa0\x1a\xa2\xac\xa4\xea\xa3\x8e\xa3H\xa1\x1c\xa4\x1e\xa5r\x99\xd8\x9b\x1a\xab\xd0\xab\xb8\xa7\x8c\x9f\xc8\xa6\x1e\xac\x12\xae\xe2\xa5H\xa7\xfa\xa6\xa8\xa7v\xaev\xb4\xfa\xaeL\xa7\xdc\xa38\xaa\x98\xa6j\xa1|\xa4\x0e\xa50\x9fD\xa5\xb6\xa2X\xa8\xc4\xa2\xc0\xa1\xf2\xa5\x9e\xac\x14\xa8\xb4\xab\x84\xa8\x0c\xa9\xc2\xa1\xd0\xa1\x04\xa0\xa2\xa2\xc4\xa2\x9a\xa8\\\xa5d\xac&\xa8\x08\xa8\x88\xa4\xec\xa1\x82\xa7N\xa6j\xa4\x96\xa2\xac\x9d\x80\x98\xee\x94\xda\x8e\x84\x8e`\x8cZ\x8e\x9a\x8fX\x90B\x8f6\x8f'
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-128.0
Band 18,-128.0
Band 19,-128.0
Band 20,-128.0
Band 21,-128.0
Band 22,-128.0
Band 23,-128.0
Band 24,-128.0
Band 25,-128.0
Band 26,-121.6953125
Band 27,-111.3359375
Band 28,-122.21875
Band 29,-115.171875
Band 30,-111.53125
Band 31,-100.6640625
Band 32,-101.1875
Band 33,-95.84375
Band 34,-94.6171875
Band 35,-92.046875
Band 36,-92.8046875
Band 37,-93.1640625
Band 38,-95.4375
Band 39,-92.6015625
Band 40,-91.6015625
Band 41,-102.8125
Band 42,-100.859375
Band 43,-85.6171875
Band 44,-84.90625
Band 45,-89.0
Band 46,-97.171875
Band 47,-89.9375
Band 48,-84.6015625
Band 49,-82.6484375
Band 50,-90.8359375
Band 51,-88.984375
Band 52,-89.7421875
Band 53,-87.828125
Band 54,-82.2578125
Band 55,-76.25
Band 56,-81.7421875
Band 57,-89.421875
Band 58,-92.859375
Band 59,-86.5
Band 60,-90.1171875
Band 61,-95.3046875
Band 62,-92.234375
Band 63,-91.6640625
Band 64,-95.7265625
Band 65,-91.4453125
Band 66,-94.0
Band 67,-88.375
Band 68,-93.9453125
Band 69,-92.984375
Band 70,-87.9453125
Band 71,-84.015625
Band 72,-87.375
Band 73,-84.9296875
Band 74,-85.4765625
Band 75,-87.59375
Band 76,-94.875
Band 77,-94.828125
Band 78,-96.625
Band 79,-93.5
Band 80,-93.875
Band 81,-88.0390625
Band 82,-91.28125
Band 83,-84.2421875
Band 84,-88.484375
Band 85,-88.609375
Band 86,-92.109375
Band 87,-94.7109375
Band 88,-89.1328125
Band 89,-90.3359375
Band 90,-92.2265625
Band 91,-94.0546875
Band 92,-98.9609375
Band 93,-104.140625
Band 94,-107.703125
Band 95,-113.7890625
Band 96,-114.125
Band 97,-114.5625
Band 98,-112.8671875
Band 99,-112.1484375
Band 100,-112.2890625
Band 101,-113.375
Band 102,-111.9765625
/meters,"b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80N\x86\xaa\x90\xc8\x85\xd4\x8cx\x90V\x9b\xd0\x9a(\xa0b\xa1\xf4\xa32\xa3\xd6\xa2\x90\xa0f\xa3f\xa40\x99$\x9bb\xaa\x18\xab\x00\xa7\xd4\x9e\x10\xa6f\xabZ\xad*\xa5\x04\xa7B\xa6,\xa8\xbe\xad\xc0\xb3B\xae\x94\xa6$\xa3\x80\xa9\xe2\xa5\xb2\xa0\xc4\xa3V\xa4F\xa0\x8e\xa4\x00\xa2\xa0\xa7\x0e\xa2\x04\xa3\x0e\xa8\xfc\xab\xa0\xa8\x12\xab\x86\xaah\xa8 \xa1,\xa1`\x9f\x80\xa2 \xa2\xf6\xa7\xb8\xa4\xc2\xab\x84\xa7d\xa7\xe4\xa3J\xa1\xde\xa6\xaa\xa5\xc6\xa3\xf2\xa1\n\x9d\xdc\x97L\x946\x8e\xe0\x8dp\x8d""\x8f\xda\x8f\xb6\x8f\xa0\x8e\x06\x90'"
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-128.0
Band 18,-128.0
Band 19,-128.0
Band 20,-128.0
Band 21,-128.0
Band 22,-128.0
Band 23,-128.0
Band 24,-128.0
Band 25,-128.0
Band 26,-122.171875
Band 27,-110.125
Band 28,-123.5703125
Band 29,-116.5234375
Band 30,-112.890625
Band 31,-102.015625
Band 32,-102.5390625
Band 33,-97.203125
Band 34,-95.96875
Band 35,-93.3984375
Band 36,-94.15625
Band 37,-94.515625
Band 38,-96.7890625
Band 39,-93.9609375
Band 40,-92.953125
Band 41,-102.3671875
Band 42,-102.21875
Band 43,-86.96875
Band 44,-86.2578125
Band 45,-90.3515625
Band 46,-98.53125
Band 47,-91.2890625
Band 48,-85.953125
Band 49,-84.0
Band 50,-92.1875
Band 51,-88.796875
Band 52,-91.09375
Band 53,-88.1953125
Band 54,-83.609375
Band 55,-77.5234375
Band 56,-83.015625
Band 57,-90.6953125
Band 58,-94.1328125
Band 59,-87.7734375
Band 60,-90.359375
Band 61,-96.578125
Band 62,-93.5078125
Band 63,-92.9375
Band 64,-94.6640625
Band 65,-92.71875
Band 66,-95.2734375
Band 67,-89.6484375
Band 68,-95.2265625
Band 69,-94.2578125
Band 70,-89.21875
Band 71,-85.3671875
Band 72,-88.46875
Band 73,-86.28125
Band 74,-85.7265625
Band 75,-88.9453125
Band 76,-96.2265625
Band 77,-96.1796875
Band 78,-97.9765625
Band 79,-93.96875
Band 80,-95.2265625
Band 81,-89.390625
Band 82,-92.6328125
Band 83,-85.6015625
Band 84,-89.84375
Band 85,-89.9609375
Band 86,-93.4609375
Band 87,-96.0703125
Band 88,-90.484375
Band 89,-91.6875
Band 90,-93.578125
Band 91,-95.40625
Band 92,-100.3203125
Band 93,-105.4921875
Band 94,-107.578125
Band 95,-112.8828125
Band 96,-115.4765625
Band 97,-112.75
Band 98,-112.890625
Band 99,-112.1015625
Band 100,-111.703125
Band 101,-113.3046875
Band 102,-112.515625
/meters,b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\xd4\x85\xe0\x91n\x84z\x8b\x1c\x8f\xfc\x99v\x99\xcc\x9e\x08\xa0\x9a\xa2\xd8\xa1|\xa16\x9f\n\xa2\x0c\xa3\xa2\x99\xc8\x99\x08\xa9\xbe\xa9\xa6\xa5x\x9d\xb6\xa4\x0c\xaa\x00\xac\xd0\xa34\xa7\xe8\xa4\xce\xa7d\xacz\xb2\xfc\xacN\xa5\xde\xa1:\xa8\xa4\xa5l\x9f~\xa2\x10\xa3V\xa1H\xa3\xba\xa0Z\xa6\xc6\xa0\xbe\xa1\xc8\xa6\xa2\xaa\x88\xa7\xb8\xa9F\xaa\x0e\xa7\xc6\x9f\xd2\x9f\x06\x9e\x08\xa2\xc6\xa0\x9c\xa6^\xa3f\xaa(\xa6\n\xa6\x8a\xa2\xee\x9f\x84\xa5P\xa4l\xa2\x98\xa0\xae\x9b\x82\x96l\x94\x1e\x8f\x86\x8c@\x8f\x1c\x8f\xe6\x8fL\x90\xb2\x8e|\x8f'
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-128.0
Band 18,-128.0
Band 19,-128.0
Band 20,-128.0
Band 21,-128.0
Band 22,-128.0
Band 23,-128.0
Band 24,-128.0
Band 25,-128.0
Band 26,-119.8515625
Band 27,-110.3359375
Band 28,-124.2109375
Band 29,-117.1640625
Band 30,-113.5234375
Band 31,-102.65625
Band 32,-103.1796875
Band 33,-97.8359375
Band 34,-96.609375
Band 35,-94.03125
Band 36,-94.796875
Band 37,-95.15625
Band 38,-97.4296875
Band 39,-94.59375
Band 40,-93.59375
Band 41,-103.0078125
Band 42,-102.8515625
Band 43,-87.6015625
Band 44,-86.8984375
Band 45,-90.984375
Band 46,-99.1640625
Band 47,-91.9296875
Band 48,-86.59375
Band 49,-84.640625
Band 50,-92.828125
Band 51,-89.4296875
Band 52,-91.734375
Band 53,-88.8359375
Band 54,-84.25
Band 55,-78.2421875
Band 56,-83.734375
Band 57,-91.4140625
Band 58,-94.84375
Band 59,-88.4921875
Band 60,-91.078125
Band 61,-97.2890625
Band 62,-94.2265625
Band 63,-93.6484375
Band 64,-95.3671875
Band 65,-93.4375
Band 66,-94.5546875
Band 67,-90.3671875
Band 68,-95.9375
Band 69,-94.96875
Band 70,-89.9375
Band 71,-86.0078125
Band 72,-89.109375
Band 73,-86.921875
Band 74,-86.3671875
Band 75,-89.5859375
Band 76,-96.8671875
Band 77,-96.8203125
Band 78,-98.6171875
Band 79,-94.6015625
Band 80,-95.8671875
Band 81,-90.03125
Band 82,-93.265625
Band 83,-86.234375
Band 84,-90.4765625
Band 85,-90.6015625
Band 86,-94.09375
Band 87,-96.703125
Band 88,-91.1171875
Band 89,-92.328125
Band 90,-94.21875
Band 91,-96.046875
Band 92,-92.90625
Band 93,-100.859375
Band 94,-106.171875
Band 95,-112.5625
Band 96,-111.2578125
Band 97,-112.78125
Band 98,-113.1640625
Band 99,-112.25
Band 100,-112.3359375
Band 101,-113.9453125
Band 102,-113.15625
/meters,"b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80&\x88\xaa\x91\xca\x83\xd6\x8az\x8eX\x99\xd2\x98*\x9ed\x9f\xf8\xa14\xa1\xd8\xa0\x92\x9eh\xa1h\xa2\xfe\x98&\x99f\xa8\x1a\xa9\x04\xa5\xd6\x9c\x12\xa4h\xa9\\\xab,\xa3\x92\xa6D\xa4*\xa7\xc0\xab\xc2\xb1D\xac\x96\xa4(\xa1\x82\xa7\xec\xa4\xb6\x9e\xc6\xa1Z\xa2\xa2\xa0\x90\xa2r\xa1\xa2\xa5\x10\xa0\x08\xa1\x10\xa6\xfe\xa9\xe4\xa6\x14\xa9\xa2\xa9j\xa6""\x9f.\x9fb\x9df\xa1""\xa0\xf8\xa5\xbc\xa2\xc4\xa9\x86\xa5f\xa5\xe8\xa1L\x9f\xe2\xa4\xac\xa3\xc8\xa1\xf4\x9f\x18\xa3$\x9b\xd4\x95p\x8f\xbe\x908\x8f\xd6\x8e\xc0\x8f\xaa\x8f\x0e\x8e\xd8\x8e'"
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-128.0
Band 18,-128.0
Band 19,-128.0
Band 20,-128.0
Band 21,-128.0
Band 22,-128.0
Band 23,-128.0
Band 24,-128.0
Band 25,-128.0
Band 26,-121.015625
Band 27,-111.0859375
Band 28,-125.5546875
Band 29,-118.515625
Band 30,-114.6953125
Band 31,-104.0078125
Band 32,-104.53125
Band 33,-99.1875
Band 34,-97.9609375
Band 35,-95.390625
Band 36,-96.1484375
Band 37,-96.5078125
Band 38,-98.78125
Band 39,-95.9453125
Band 40,-94.9453125
Band 41,-104.359375
Band 42,-104.2109375
Band 43,-88.9609375
Band 44,-88.25
Band 45,-92.34375
Band 46,-100.515625
Band 47,-93.28125
Band 48,-87.9453125
Band 49,-85.9921875
Band 50,-94.1796875
Band 51,-90.78125
Band 52,-93.0859375
Band 53,-90.1875
Band 54,-85.6015625
Band 55,-79.515625
Band 56,-85.0078125
Band 57,-92.6875
Band 58,-96.1171875
Band 59,-89.765625
Band 60,-92.3515625
Band 61,-98.5703125
Band 62,-95.5
Band 63,-94.921875
Band 64,-96.640625
Band 65,-94.7109375
Band 66,-95.828125
Band 67,-91.640625
Band 68,-97.2109375
Band 69,-93.96875
Band 70,-91.2109375
Band 71,-87.359375
Band 72,-90.4609375
Band 73,-88.2734375
Band 74,-87.71875
Band 75,-90.9375
Band 76,-98.21875
Band 77,-98.171875
Band 78,-99.96875
Band 79,-95.9609375
Band 80,-97.21875
Band 81,-91.3828125
Band 82,-94.625
Band 83,-87.5859375
Band 84,-91.8359375
Band 85,-91.953125
Band 86,-95.453125
Band 87,-97.921875
Band 88,-92.4765625
Band 89,-93.6796875
Band 90,-95.5703125
Band 91,-93.6015625
Band 92,-94.2578125
Band 93,-99.7109375
Band 94,-106.0390625
Band 95,-111.6640625
Band 96,-109.203125
Band 97,-112.28125
Band 98,-113.71875
Band 99,-112.3984375
Band 100,-112.4921875
Band 101,-111.3125
Band 102,-112.796875
/meters,"b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\xfc\x86\xea\x90r\x82|\x89N\x8d\xfe\x97x\x97\xd0\x9c\n\x9e\x9c\xa0\xda\x9f~\x9f8\x9d\x0e\xa0\x0e\xa1\xa4\x97\xca\x97\n\xa7\xc0\xa7\xa8\xa3|\x9b\xb8\xa2\x0e\xa8\x02\xaa\xd2\xa18\xa5\xea\xa2\xd0\xa5f\xaa|\xb0\xfe\xaaP\xa3\xe2\x9f<\xa6\xa6\xa3n\x9d\x80\xa0\x14\xa1\\\x9fJ\xa1,\xa0\\\xa4\xca\x9e\x08\xa2\xca\xa4\xa4\xa8\x8a\xa5\xba\xa7H\xa8\x10\xa5\xc8\x9d\xd4\x9d\x08\x9c\n\xa0\xc8\x9e\x9e\xa4`\xa1j\xa8*\xa4\x0c\xa4\x8c\xa0\x14\x9e\x86\xa3R\xa2n\xa0f\xa2\xbe\xa1J\x9c\xf6\x95V\x90\xcc\x92\xb8\x8fH\x8e\x9a\x8f\x82\x8f\xb0\x904\x8f'"
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-128.0
Band 18,-128.0
Band 19,-128.0
Band 20,-128.0
Band 21,-128.0
Band 22,-128.0
Band 23,-128.0
Band 24,-128.0
Band 25,-128.0
Band 26,-121.65625
Band 27,-111.71875
Band 28,-126.1875
Band 29,-119.1484375
Band 30,-111.046875
Band 31,-104.6484375
Band 32,-105.171875
Band 33,-99.5546875
Band 34,-98.6015625
Band 35,-96.0234375
Band 36,-96.7890625
Band 37,-97.140625
Band 38,-99.421875
Band 39,-96.5859375
Band 40,-95.5859375
Band 41,-105.0
Band 42,-104.84375
Band 43,-89.59375
Band 44,-88.890625
Band 45,-92.9765625
Band 46,-101.15625
Band 47,-93.921875
Band 48,-88.578125
Band 49,-86.6328125
Band 50,-94.8125
Band 51,-91.421875
Band 52,-93.7265625
Band 53,-90.828125
Band 54,-86.2421875
Band 55,-80.234375
Band 56,-85.71875
Band 57,-93.40625
Band 58,-96.8359375
Band 59,-90.484375
Band 60,-93.0703125
Band 61,-99.28125
Band 62,-96.21875
Band 63,-95.640625
Band 64,-95.9296875
Band 65,-95.4296875
Band 66,-96.546875
Band 67,-92.3515625
Band 68,-97.9296875
Band 69,-94.6875
Band 70,-91.9296875
Band 71,-88.078125
Band 72,-91.1796875
Band 73,-88.9921875
Band 74,-88.4375
Band 75,-91.65625
Band 76,-98.9375
Band 77,-98.890625
Band 78,-100.6875
Band 79,-96.6796875
Band 80,-97.9375
Band 81,-92.1015625
Band 82,-95.34375
Band 83,-88.3046875
Band 84,-92.546875
Band 85,-92.671875
Band 86,-96.171875
Band 87,-98.640625
Band 88,-93.1953125
Band 89,-94.3984375
Band 90,-96.2890625
Band 91,-94.3203125
Band 92,-94.9765625
Band 93,-99.0859375
Band 94,-103.1171875
Band 95,-111.578125
Band 96,-109.921875
Band 97,-113.0
Band 98,-112.734375
Band 99,-111.78125
Band 100,-109.9296875
Band 101,-112.03125
Band 102,-113.234375
/meters,"b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80X\x86H\x90\xd0\x81\xda\x88\xf4\x90Z\x97\xd4\x96r\x9cf\x9d\xfa\x9f6\x9f\xdc\x9e\x94\x9cj\x9fj\xa0\x00\x97(\x97h\xa6\x1c\xa7\x06\xa3\xd8\x9a\x14\xa2l\xa7^\xa90\xa1\x94\xa4F\xa2,\xa5\xc2\xa9\xc4\xafH\xaa\x98\xa2*\x9f\x84\xa5\xee\xa2\xb8\x9c\xc8\x9f\\\xa0\x12\xa0\x92\xa0t\x9f\xa6\xa3\x12\x9eP\xa1\x12\xa4\xec\xa7\xd2\xa4\x02\xa7\x90\xa7X\xa4\x10\x9d\x1c\x9dP\x9bR\x9f\x10\x9e\xe6\xa3\xa8\xa0\xb2\xa7t\xa3T\xa3\xd4\x9f\\\x9d\xce\xa2\x9a\xa1\xb6\x9f\xae\xa1\x06\xa1\xea\x9c\xe2\x98l\x90\x14\x92\x00\x8fD\x8f8\x90\x12\x92\xf8\x8f\xc4\x8e'"
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-128.0
Band 18,-128.0
Band 19,-128.0
Band 20,-128.0
Band 21,-128.0
Band 22,-128.0
Band 23,-128.0
Band 24,-128.0
Band 25,-128.0
Band 26,-123.6484375
Band 27,-113.7109375
Band 28,-122.921875
Band 29,-121.140625
Band 30,-111.6015625
Band 31,-106.640625
Band 32,-107.1640625
Band 33,-98.859375
Band 34,-100.5859375
Band 35,-98.015625
Band 36,-98.7734375
Band 37,-99.1328125
Band 38,-101.4140625
Band 39,-98.578125
Band 40,-97.5703125
Band 41,-106.9921875
Band 42,-106.8359375
Band 43,-90.203125
Band 44,-90.8828125
Band 45,-93.09375
Band 46,-101.078125
Band 47,-95.9140625
Band 48,-90.5703125
Band 49,-88.6171875
Band 50,-96.8046875
Band 51,-93.4140625
Band 52,-95.71875
Band 53,-92.8203125
Band 54,-88.234375
Band 55,-82.2265625
Band 56,-87.7109375
Band 57,-95.3984375
Band 58,-98.828125
Band 59,-92.4765625
Band 60,-95.0625
Band 61,-98.5625
Band 62,-97.4140625
Band 63,-97.6328125
Band 64,-97.921875
Band 65,-97.421875
Band 66,-98.5390625
Band 67,-94.34375
Band 68,-99.921875
Band 69,-96.6796875
Band 70,-93.921875
Band 71,-90.0703125
Band 72,-93.171875
Band 73,-90.984375
Band 74,-90.4296875
Band 75,-93.6484375
Band 76,-100.9296875
Band 77,-100.8828125
Band 78,-101.5859375
Band 79,-97.265625
Band 80,-98.703125
Band 81,-93.5234375
Band 82,-97.328125
Band 83,-90.296875
Band 84,-94.5390625
Band 85,-94.6640625
Band 86,-95.4765625
Band 87,-100.6328125
Band 88,-95.1875
Band 89,-96.390625
Band 90,-98.28125
Band 91,-96.3125
Band 92,-96.96875
Band 93,-101.078125
Band 94,-105.109375
Band 95,-110.046875
Band 96,-111.5234375
Band 97,-112.515625
Band 98,-114.171875
Band 99,-112.8828125
Band 100,-111.921875
Band 101,-113.125
Band 102,-113.625
/meters,"b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80Z\x84J\x8e\x14\x85\xdc\x86f\x90\\\x95\xd6\x94$\x9dj\x9b\xfc\x9d:\x9d\xde\x9c\x96\x9al\x9dn\x9e\x02\x95*\x95\xcc\xa5\x1e\xa5\xe8\xa2\xec\x9a\x16\xa0n\xa5b\xa72\x9f\x96\xa2H\xa0.\xa3\xc4\xa7\xc6\xadJ\xa8\x9a\xa0,\x9d\x86\xa3\xf0\xa0p\x9d\x96\x9e^\x9e\x14\x9e\x94\x9ev\x9d\xa8\xa1\x14\x9cR\x9f\x14\xa2\xee\xa5\xd4\xa2\x04\xa5\x92\xa5Z\xa2\x12\x9b\x1e\x9bj\x9a\xbc\x9eL\x9dz\xa2\xac\x9e\xb4\xa5v\xa1V\xa1\x86\xa0^\x9b\xd0\xa0\x9c\x9f\xb8\x9d\xb0\x9f\x08\x9f\xec\x9a\xe4\x96\xf4\x91z\x90|\x8f\xd4\x8d\x1e\x8f\x14\x90\xe0\x8e`\x8e'"
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-128.0
Band 18,-128.0
Band 19,-128.0
Band 20,-128.0
Band 21,-128.0
Band 22,-128.0
Band 23,-128.0
Band 24,-128.0
Band 25,-128.0
Band 26,-123.0078125
Band 27,-113.078125
Band 28,-122.3984375
Band 29,-120.5078125
Band 30,-110.9609375
Band 31,-106.0
Band 32,-106.5234375
Band 33,-98.421875
Band 34,-99.953125
Band 35,-97.375
Band 36,-98.140625
Band 37,-98.5
Band 38,-100.7734375
Band 39,-97.9375
Band 40,-96.9375
Band 41,-106.3515625
Band 42,-106.1953125
Band 43,-89.5703125
Band 44,-90.2421875
Band 45,-92.5078125
Band 46,-102.5078125
Band 47,-95.2734375
Band 48,-89.9375
Band 49,-87.984375
Band 50,-96.171875
Band 51,-92.7734375
Band 52,-95.078125
Band 53,-92.1796875
Band 54,-87.59375
Band 55,-81.5859375
Band 56,-87.078125
Band 57,-94.7578125
Band 58,-98.1953125
Band 59,-91.8359375
Band 60,-94.421875
Band 61,-97.921875
Band 62,-96.78125
Band 63,-96.9921875
Band 64,-97.28125
Band 65,-96.78125
Band 66,-97.90625
Band 67,-93.7109375
Band 68,-99.28125
Band 69,-96.0390625
Band 70,-93.28125
Band 71,-89.4296875
Band 72,-92.53125
Band 73,-90.34375
Band 74,-89.7890625
Band 75,-93.0078125
Band 76,-100.2890625
Band 77,-100.2421875
Band 78,-100.953125
Band 79,-96.625
Band 80,-98.0703125
Band 81,-93.453125
Band 82,-96.6953125
Band 83,-89.6640625
Band 84,-93.90625
Band 85,-94.0234375
Band 86,-94.8359375
Band 87,-99.9921875
Band 88,-94.546875
Band 89,-95.75
Band 90,-97.640625
Band 91,-95.6796875
Band 92,-96.328125
Band 93,-100.4375
Band 94,-104.4765625
Band 95,-109.4140625
Band 96,-110.8828125
Band 97,-112.4609375
Band 98,-114.0859375
Band 99,-112.25
Band 100,-111.28125
Band 101,-113.3828125
Band 102,-113.2109375
/meters,b'2\x00\x00\x00\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\x00\x80\xfe\x84\xec\x8e\x9a\x85~\x87\n\x91\x00\x96z\x95\x94\x9d\x0c\x9c\xa0\x9e\xdc\x9d\x80\x9d:\x9b\x10\x9e\x10\x9f\xa6\x95\xce\x95n\xa6\xc2\xa5~\xa3~\x99\xba\xa0\x10\xa6\x04\xa8\xd4\x9f:\xa3\xec\xa0\xd2\xa3h\xa8j\xae\xec\xa8>\xa1\xce\x9d*\xa4\x94\xa1\x14\x9e8\x9f\x02\x9f\xb8\x9e8\x9f\x18\x9eJ\xa2\xb8\x9c\xf6\x9f\xb8\xa2\x92\xa6x\xa3\xa8\xa56\xa6\xfe\xa2\xb6\x9b\xc2\x9b\x0c\x9b`\x9f\xee\x9d\x8c\xa2N\x9fV\xa6\x18\xa2\xfa\xa1*\xa1\x02\x9ct\xa1@\xa0\\\x9eR\xa0\xac\x9f\x90\x9b\x86\x97\x96\x92\x1e\x91\x8a\x8f\xea\x8d\xc0\x8f\xb8\x90\x9e\x8e\xca\x8e'
Band 1,0.1953125
Band 2,0.0
Band 3,-128.0
Band 4,-128.0
Band 5,-128.0
Band 6,-128.0
Band 7,-128.0
Band 8,-128.0
Band 9,-128.0
Band 10,-128.0
Band 11,-128.0
Band 12,-128.0
Band 13,-128.0
Band 14,-128.0
Band 15,-128.0
Band 16,-128.0
Band 17,-128.0
Band 18,-128.0
Band 19,-128.0
Band 20,-128.0
Band 21,-128.0
Band 22,-128.0
Band 23,-128.0
Band 24,-128.0
Band 25,-128.0
Band 26,-120.125
Band 27,-115.0625
Band 28,-123.3828125
Band 29,-121.6484375
Band 30,-112.953125
Band 31,-107.9921875
Band 32,-108.515625
Band 33,-97.5234375
Band 34,-101.9453125
Band 35,-99.3671875
Band 36,-100.1328125
Band 37,-100.484375
